pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
7562218,2,1,1,1,16,4,16,0,0,1,4,4,3,3,1,1,1,1,5,4,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,20,0,1,0,0,1,1,1,2,1
6163648,2,1,1,1,16,12,16,0,0,1,5,5,5,5,1,1,1,1,5,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,0,0,0,1,2,1,2,1
5315277,2,1,1,1,11,18,11,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,2,1,0,1,1,1,1,1,1
5046023,2,3,3,1,9,2,9,0,0,1,5,5,4,4,1,1,1,1,2,4,1,1,1,1,2,2,2,1,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,1,4,0,0,2,1,1,1,1,1,3
3034998,2,3,3,1,10,13,10,0,0,1,6,6,4,4,1,1,1,1,7,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,1,7,0,0,1,0,0,2,1,1,3
7417207,2,1,1,1,15,7,15,0,0,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,12,0,2,0,0,0,1,1,1,1
9060939,2,3,3,1,23,9,23,0,0,1,11,11,11,11,1,1,1,1,14,14,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,1,19,0,1,1,2,2,2,1,2,1
5436637,2,1,1,1,19,11,19,0,0,1,8,8,8,8,1,1,1,1,5,9,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,10,1,10,0,14,2,0,2,2,1,2,3
4149742,2,3,3,1,29,15,29,0,0,1,4,4,4,4,1,1,1,1,10,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,9,0,2,18,0,0,0,7,7,5,1,2,1
4165196,1,1,1,1,43,28,43,0,0,1,18,18,19,19,2,2,2,2,18,19,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,0,56,0,0,3,0,2,6,1,2,3
1916133,1,4,4,1,38,28,38,0,0,1,8,8,15,15,4,4,3,3,20,18,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,1,1,1,9,6,0,83,30,74,1,34,42,7,1,1,1
8365274,1,1,1,1,70,15,70,0,0,1,15,15,15,15,1,1,1,1,15,15,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,2,0,140,0,5,1,5,5,7,1,1,1
1757981,1,3,3,1,71,33,71,0,0,1,21,21,39,39,1,1,1,1,16,38,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,2,2,1,4,4,1,1,9,1,0,90,0,75,3,27,3,6,1,1,1
4022441,1,2,2,1,99,70,99,0,0,1,18,18,21,21,5,5,6,6,23,27,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,3,1,3,1,1,9,11,0,112,0,5,1,43,2,28,1,1,1
2465071,2,1,1,1,5,3,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,0,0,1,2,3
2329668,2,2,2,1,13,6,13,0,0,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,2,2,1,1,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,2,5,1,1,1,1,1,1,1,3
7124847,1,3,1,1,16,16,8,8,0,1,1,1,1,1,1,1,1,1,4,3,1,2,2,1,2,2,2,9,9,1,9,9,9,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,16,0,1,0,0,0,2,2,1,1,2,3
8758844,2,3,3,1,12,3,12,0,0,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,4,0,0,0,1,0,1,1,2,3
2263269,2,1,1,1,10,5,10,0,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,2,0,0,0,1,1,2,2
7343667,2,1,1,1,5,4,5,0,0,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,1,1,1,3
5689038,3,1,1,1,6,6,3,3,0,1,4,4,4,4,2,2,2,2,6,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,1,0,1,1,2,1
9918236,3,1,1,1,15,9,15,0,0,1,8,8,0,0,1,1,0,0,8,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,6,6,1,1,2,1
3039790,3,1,1,1,6,3,6,0,0,1,3,3,3,3,1,1,1,1,1,1,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,12,0,0,0,1,0,1,1,2,1
3208223,3,1,1,1,14,8,12,2,0,1,5,5,0,0,1,1,0,0,12,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,1
8910197,2,1,1,1,8,8,8,0,0,1,2,2,2,2,2,2,2,2,4,4,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,12,0,2,0,2,1,2,1,1,3
1575484,2,3,1,1,5,5,5,0,0,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,0,1,2,3
4026832,2,1,1,1,16,5,16,0,0,1,3,3,0,0,1,1,0,0,3,0,1,2,2,1,1,2,2,9,9,1,1,9,9,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,1,2,3
4674624,2,1,1,1,36,4,36,0,0,1,5,5,5,5,1,1,1,1,5,2,1,1,2,1,2,2,1,1,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,5,0,0,0,0,0,2,1,2,3
4929524,2,3,3,1,30,6,30,0,0,1,11,11,16,16,1,1,1,1,15,18,1,2,1,1,1,2,1,9,1,1,1,9,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,23,0,20,1,0,1,2,1,2,1
9772282,1,1,1,1,41,20,41,0,0,1,14,14,14,14,2,2,2,2,24,14,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,32,0,9,1,28,9,9,1,1,1
8359577,2,1,1,1,30,33,30,0,0,1,4,4,4,4,1,1,1,1,5,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,15,0,1,0,0,1,2,1,1,1
2710551,1,1,1,1,40,24,40,0,0,1,13,13,18,18,4,4,4,4,23,18,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,0,47,0,3,1,3,3,3,1,2,1
3731558,1,1,1,1,40,19,40,0,0,1,23,23,19,19,1,1,1,1,24,20,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,9,1,0,60,0,1,1,16,1,6,1,1,3
7729834,1,3,3,1,60,61,60,0,0,1,23,23,21,21,9,9,9,9,41,21,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,0,141,570,116,2,20,20,19,1,1,1
8255767,1,1,1,1,14,10,14,0,0,1,3,3,2,2,1,1,1,1,2,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,2,2,2,2,2,4,2,4,4,1,1,2,0,11,0,0,0,1,1,1,1,2,3
7523455,2,2,2,1,32,13,32,0,0,1,10,10,8,8,2,2,2,2,10,10,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,2,2,1,4,4,1,1,1,5,0,25,0,0,1,0,1,5,1,2,3
7863895,2,2,2,1,84,15,84,0,0,1,25,25,25,25,2,2,2,2,27,27,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,6,151,1500,13,3,13,84,20,1,1,1
9391889,1,1,1,1,52,19,52,0,0,1,16,16,23,23,1,1,1,1,20,23,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,5,0,72,0,64,3,52,55,5,1,1,1
1719889,1,1,1,1,33,30,33,0,0,1,5,5,4,4,4,4,3,3,5,4,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,1,1,1,9,5,0,55,0,5,2,5,2,12,1,1,1
2349441,1,1,1,1,64,38,64,0,0,1,26,26,25,25,2,2,2,2,26,25,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,2,2,2,1,1,9,10,8,90,1200,40,1,12,14,12,1,1,1
8496964,3,4,4,1,63,23,63,0,0,1,89,79,0,0,16,16,0,0,93,0,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,1,1,1,9,2,1,1,1,3,3,4,3,3,4,4,4,2,1,2,0,10,1,0,0,0,1,1,1,1,1,1
6316925,3,3,0,1,49,9,49,0,0,1,29,29,0,0,3,3,0,0,24,0,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,2,1,2,2,1,9,1,1,1,1,4,4,4,1,4,2,4,4,2,1,1,0,90,5,0,1,1,1,1,2,1,2,1
7075210,3,1,1,1,22,30,22,0,0,1,0,0,12,12,0,0,6,6,0,20,1,2,1,1,1,2,2,9,1,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,1,4,4,1,4,1,1,1,0,43,11,0,11,1,2,3,1,1,2,1
3806550,3,3,0,1,58,9,58,0,0,1,9,9,0,0,1,1,0,0,10,0,1,1,2,1,1,2,2,1,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,2,4,2,4,4,4,1,1,0,44,18,0,0,0,0,1,4,1,1,1
8902122,3,2,2,1,32,11,32,0,0,1,9,9,4,4,1,1,1,1,2,2,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,2,2,2,1,4,1,1,2,0,195,29,1200,0,2,19,1,2,1,1,1
6597864,3,3,0,1,7,15,7,0,0,1,0,0,2,2,0,0,2,2,0,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,2,1,9,1,1,1,1,4,4,4,4,4,4,1,4,4,1,1,0,15,14,0,11,1,0,1,4,1,1,1
4824218,3,1,1,8,24,16,24,0,0,1,5,5,5,5,2,2,2,1,10,10,1,2,2,1,2,2,2,9,9,1,9,9,9,2,1,1,2,1,2,2,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,2,2,0,0,1,0,0,0,1,0,1,1,2,2
6718970,3,2,2,1,65,27,65,0,0,1,26,26,26,26,4,4,4,4,13,30,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,2,4,4,1,2,1,1,1,0,88,15,0,3,1,3,1,3,1,2,1
9847096,3,2,2,1,47,67,47,0,0,1,7,7,50,50,1,1,1,1,35,51,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,1,1,4,1,4,1,1,1,0,45,11,0,0,0,3,1,1,1,2,1
4599743,3,4,4,1,16,105,9,7,0,1,12,12,0,0,1,1,0,0,12,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,0,27,14,0,1,1,1,4,4,1,1,1
8421211,3,4,1,1,52,20,47,5,0,2,2,2,44,44,1,1,1,1,2,29,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,1,1,4,1,4,1,1,1,0,53,53,0,1,1,0,5,5,1,2,1
1146151,3,2,2,1,25,33,25,0,0,1,8,8,46,46,1,1,1,1,4,47,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,1,4,4,1,4,2,1,1,0,41,11,0,0,0,0,3,4,1,2,1
4275998,3,2,0,1,19,17,19,0,0,1,0,0,29,29,0,0,1,1,0,15,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,2,4,2,4,4,1,1,1,0,34,4,0,0,1,0,1,3,1,1,1
9622757,3,5,5,1,39,16,39,0,0,1,14,14,0,0,4,4,0,0,18,0,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,1,1,4,1,4,4,4,1,1,0,40,3,0,3,1,1,1,4,1,2,1
4915831,3,4,1,1,30,32,0,30,0,1,90,72,0,0,3,1,0,0,92,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,2,1,1,3,3,2,1,1,0,46,2,0,0,1,0,1,5,1,2,1
1874688,1,1,1,1,30,10,30,0,0,1,12,12,12,12,4,4,4,4,16,16,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,9,1,0,30,0,0,2,13,1,4,1,1,1
7209754,2,3,3,1,15,3,15,0,0,1,3,3,3,3,1,1,1,1,3,3,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,1,8,0,4,0,0,0,3,1,2,3
2811915,2,2,0,1,10,5,10,0,0,1,2,2,2,2,1,1,1,1,3,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,4,0,4,0,0,0,1,1,2,3
5796230,3,2,2,1,12,4,12,0,0,1,6,6,5,5,1,1,1,1,5,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,9,0,0,0,1,0,1,1,2,1
8817847,3,1,1,1,12,6,9,3,0,1,12,12,12,12,4,4,4,4,12,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,2,1
4626813,3,1,1,1,6,3,3,0,3,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,1,0,1,1,2,1
2746025,3,2,2,1,15,32,15,0,0,1,0,0,24,24,0,0,2,2,0,26,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,1
8030715,3,4,1,1,27,3,27,0,0,1,20,20,0,0,2,2,0,0,6,0,1,2,2,1,2,2,2,9,9,1,9,9,9,2,1,1,1,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,1,1,1,3,1,2,1
6851389,3,2,2,1,16,4,8,8,0,1,10,10,0,0,1,1,0,0,11,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,2,1,2,1
9511995,1,1,1,1,8,5,8,0,0,1,4,4,3,3,1,1,1,1,4,4,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,4,0,1,1,0,0,1,1,1,3
1182118,2,1,1,1,20,10,20,0,0,1,7,7,6,6,1,1,1,1,4,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,20,0,20,3,20,20,1,1,1,1
6379831,1,1,1,1,7,6,7,0,0,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,1,0,0,0,0,1,2,3
4529701,2,1,1,1,8,10,8,0,0,1,5,5,5,5,1,1,1,1,4,4,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,8,0,0,0,0,1,1,1,2,3
8649037,2,1,1,1,10,4,10,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,1,9,1,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,1,4,0,1,1,5,1,1,1,1,2
4284647,1,1,1,1,8,7,8,0,0,1,5,5,5,5,1,1,1,1,9,5,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,34,0,8,0,8,1,2,1,2,1
2966260,2,1,1,1,28,8,28,0,0,1,9,9,9,9,3,3,3,3,15,9,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,27,0,0,0,4,4,3,1,2,3
1963412,1,2,2,1,23,13,23,0,0,1,0,0,19,19,0,0,1,1,0,20,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,2,4,4,2,4,4,1,1,0,0,10,0,0,1,1,1,1,1,2,3
7961728,1,3,3,1,21,16,21,0,0,1,13,13,0,0,1,1,0,0,8,0,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,2,4,4,4,4,1,1,2,0,0,3,0,0,2,0,1,2,1,2,3
6455845,1,2,2,1,33,23,33,0,0,1,0,0,15,15,0,0,10,10,0,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,1,4,1,9,8,0,101,0,14,4,12,4,16,1,2,1
5125364,2,2,2,1,7,7,7,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,1,2,1,9,9,1,1,9,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,3,1,5,1,1,1,2,1,1,2
8569965,2,2,2,1,5,4,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,1,0,0,0,1,0,1,1,2,3
7118594,1,1,1,1,8,7,8,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,1,1,2,3
2393120,1,1,1,1,13,17,13,0,0,1,4,4,4,4,1,1,1,1,5,5,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,18,0,13,1,13,13,2,1,2,1
9276352,2,1,1,1,19,13,19,0,0,1,16,16,20,20,1,1,1,1,14,20,1,2,2,1,2,2,1,9,9,1,9,9,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,30,0,4,0,4,4,2,1,1,1
3078452,3,1,1,1,10,11,10,0,0,1,0,0,6,6,0,0,1,1,0,7,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,17,15,0,11,1,0,1,4,1,2,1
6617961,4,9,0,3,17,16,0,17,0,1,0,0,5,5,0,0,1,1,0,0,1,2,2,1,1,2,2,9,9,1,1,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,22,5,0,1,0,0,1,4,1,2,1
7844568,3,2,2,1,21,20,21,0,0,1,0,0,12,12,0,0,1,1,0,8,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,1,4,4,1,1,0,30,3,0,0,0,0,2,1,1,2,1
8691945,3,4,0,1,28,36,28,0,0,1,28,28,0,0,6,6,0,0,37,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,0,41,23,6,3,1,0,1,1,1,2,1
2804328,3,5,0,1,30,15,30,0,0,1,35,35,0,0,5,5,0,0,29,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,2,2,2,1,4,4,4,4,1,1,1,0,45,13,0,0,0,1,1,3,1,2,1
9015599,3,2,2,1,28,16,28,0,0,1,22,22,0,0,1,1,0,0,35,0,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,0,36,34,0,3,3,1,2,5,1,1,1
6804366,3,2,2,1,55,17,55,0,0,1,31,31,0,0,1,1,0,0,32,0,1,2,1,1,2,2,2,9,1,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,2,2,2,2,2,4,4,4,4,4,1,1,0,77,17,0,0,1,0,3,6,1,1,1
8042849,3,5,0,1,33,43,33,0,0,1,30,30,0,0,6,6,0,0,30,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,0,60,22,0,0,1,0,1,4,1,2,1
7298015,3,3,1,1,21,7,21,0,0,1,24,24,0,0,2,2,0,0,26,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,2,1,1,1,1,1,2,1
5452461,3,2,2,1,17,10,7,10,0,1,25,25,0,0,1,1,0,0,25,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,11,0,10,0,1,0,2,1,2,1
8739944,3,2,2,1,15,2,14,1,0,1,6,6,0,0,1,1,0,0,9,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,2,0,0,2,1,2,1
8284257,3,1,1,1,12,4,12,0,0,1,4,4,0,0,1,1,0,0,10,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,1
6557520,3,3,3,1,28,4,28,0,0,1,12,12,0,0,2,2,0,0,13,0,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,0,1,1,1,1,2,1
8844210,3,2,2,1,14,2,0,14,0,1,0,0,8,8,0,0,1,1,0,0,1,1,2,1,2,2,2,1,9,1,9,9,9,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,11,0,0,0,1,0,2,1,2,1
5220150,3,1,1,1,18,3,6,2,10,1,3,3,3,3,1,1,1,1,3,1,1,2,2,1,2,2,2,9,9,1,9,9,9,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,1,0,0,2,1,2,1
