_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
1646,6875668,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,078-S Sangam Vihar-B,,,2,3,1,8,5,110062,2,2,3,0,2,19,4,0,0,0,0,1,1,9,224,1,24,25,0,0,0,0
1647,5148413,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,007-S Vishnu Garden,,,1,3,1,5,5,110018,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,17,17,0,2,0,0
1648,1491478,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,019-N Sarup Nagar,,,1,3,1,5,5,110042,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,11,7,1,2,0,0
1649,4617042,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,024-E Geeta Colony,,,2,3,1,8,5,110031,2,2,3,0,2,19,0,0,0,0,0,1,1,9,225,1,27,6,2,4,0,0
1650,9467777,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,1,3,1,5,5,110003,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,3,0,0,0
1651,6847423,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,099-S Om Vihar,,,1,3,1,5,5,110044,2,2,3,0,2,19,0,0,0,0,0,1,2,9,200,1,0,0,35,23,0,0
1652,5159200,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,049-S Kapashera,,,2,3,1,8,5,110037,2,2,3,0,2,19,0,0,0,0,0,1,1,9,210,1,22,17,0,0,0,0
1653,1922495,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,034-S Nangli Sakrawati,,,6,3,1,10,5,110043,2,2,3,0,2,19,4,0,0,1,0,1,1,9,220,1,47,35,1,4,0,0
1654,3514269,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,6,3,1,10,3,110001,2,2,3,0,2,4,0,0,0,1,0,1,1,2,220,1,13,11,0,0,0,0
1655,5925145,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,3,3,1,12,4,110003,2,2,3,0,2,19,0,0,0,1,1,1,2,2,220,1,0,0,16,15,0,0
1656,2582446,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,044-S Roshanpura,,,3,3,1,12,92,110072,2,2,3,0,2,19,4,0,0,1,1,1,2,2,220,1,0,0,0,0,0,0
1657,3506012,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,018-S Milap Nagar,,,7,3,6,10,1,110059,2,2,3,0,2,4,19,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0
1658,3588984,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,MUNDKA,,,3,3,1,12,5,110041,2,2,3,0,2,19,0,0,0,1,1,1,1,9,221,1,12,9,1,5,0,0
1659,6834249,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,014-N G.T.B. Nagar,,,1,3,1,5,3,110009,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,9,10,2,1,0,0
1660,5434863,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,049-S Kapashera,,,1,2,1,5,3,110037,2,2,3,0,2,4,19,0,0,0,0,1,1,2,226,1,0,26,0,0,0,0
1661,4807262,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,050-S Mahipalpur,,,1,3,1,5,3,110037,2,2,3,0,2,4,0,0,0,0,0,1,2,2,206,1,0,0,0,0,0,1
1662,7841723,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,088-N Delhi Gate,,,1,1,1,5,3,110002,2,1,3,0,2,19,4,0,0,0,0,1,2,2,220,1,0,0,9,0,0,0
1663,5376118,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,004-N Holambi Khurd,,,1,2,1,5,3,110082,2,2,3,0,2,4,0,0,0,0,0,1,1,2,223,1,0,20,0,1,0,0
1664,7060293,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,030-E Jhilmil,,,1,3,1,5,3,110032,2,2,3,0,2,4,19,0,0,0,0,1,1,2,226,1,17,12,1,0,0,3
1665,2038292,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,051-E Janta Colony,,,1,1,1,5,3,110053,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,30,0,0,0
1666,7751953,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,079-N Shastri Nagar,,,1,3,1,5,3,110052,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,12,7,0,0,0,0
1667,7682096,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,062-N Shalimar Bagh -North,,,1,3,1,5,3,110088,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,10,14,0,0,0,0
1668,9794276,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,073-S Aya Nagar,,,1,3,1,5,5,110047,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,27,16,28,16,0,0
1669,4832399,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,026-S Mohan Garden-North,,,1,3,1,5,5,110059,2,2,3,0,2,4,0,0,0,0,0,1,1,9,210,1,8,10,2,0,0,0
1670,2470875,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,028-S Uttam Nagar,,,2,3,1,8,5,110059,2,2,3,0,2,19,4,0,0,0,0,1,1,9,220,1,16,20,0,0,0,0
1671,3830514,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,MADANPUR KHADAR WEST,,,2,3,1,8,5,110025,2,2,3,0,2,19,0,0,0,0,0,1,1,9,210,1,15,12,1,0,0,0
1672,1505794,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,MUBARAK PUR DABAS,,,2,3,1,8,5,110086,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,11,14,1,0,0,0
1673,9925010,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,026-N Vijay Vihar,,,2,3,1,8,5,110085,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,15,17,1,0,0,0
1674,7508827,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,006-E Gharoli,,,3,3,1,12,5,110096,2,2,3,0,2,19,4,0,0,1,1,1,1,9,230,1,53,50,4,0,0,0
1675,9189558,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,SAINIK ENCLAVE,,,5,2,6,12,1,110059,2,1,3,0,2,19,4,0,0,1,1,1,9,9,250,1,0,0,0,0,0,0
1676,2415914,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,054-S Palam,,,6,3,1,10,5,110045,2,2,3,0,2,19,4,0,0,1,0,1,2,9,220,1,0,0,3,2,1,0
1677,8022815,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,082-S Tughlakabad Extension,,,7,2,6,10,1,110019,2,2,3,0,2,4,19,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0
1678,9495663,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,001-N Narela,,,3,3,1,12,5,110082,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,16,9,8,2,0,0
1679,3299688,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,003-N Alipur,,,3,3,1,12,5,110036,2,2,3,0,2,19,0,0,0,1,1,1,1,9,235,1,11,17,9,8,0,0
1680,7382757,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,030-N Bawana,,,5,2,6,12,1,110039,2,2,3,0,2,4,0,0,0,1,1,1,9,9,226,1,0,0,0,0,0,0
1681,2905334,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,MEHRAULI,,,5,1,6,12,1,110017,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
1682,1699833,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,039-S Chhawla,,,1,2,1,5,3,110071,2,2,3,0,2,4,0,0,0,0,0,1,1,2,218,1,1,84,0,20,0,0
1683,9381919,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,026-S Mohan Garden-North,,,6,3,1,10,5,110059,2,2,3,0,2,19,4,0,0,1,0,1,1,9,224,1,40,34,0,0,0,0
1684,7778269,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,1,3,1,5,3,110073,2,2,3,0,2,4,0,0,0,0,0,1,1,2,223,1,5,3,1,0,0,0
1685,7209731,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,039-E Welcome Colony,,,1,2,1,5,3,110053,2,1,3,0,2,4,19,0,0,0,0,1,1,2,225,1,0,34,0,0,0,4
1686,2418573,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,005-S Rajouri Garden,,,1,3,1,5,5,110027,2,2,3,0,2,19,0,0,0,0,0,1,1,9,226,1,17,18,5,1,0,0
1687,9897767,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,102-S Abul Fazal Enclave,,,1,3,1,5,5,110025,2,2,3,0,1,19,0,0,0,0,0,1,1,9,210,1,4,12,0,0,0,0
1688,2647725,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,027-N Budh Vihar,,,1,3,1,5,5,110085,2,2,3,0,2,19,0,0,0,0,0,1,2,9,228,1,0,0,5,1,0,0
1689,5812322,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,1,3,1,5,5,110073,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,0,0,0,0
1690,2188316,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,035-N Kanjhawala,,,2,3,1,8,5,110081,2,2,3,0,2,19,0,0,0,0,0,1,2,9,228,1,6,4,5,5,0,0
1691,2174842,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,095-N East Patel Nagar,,,1,1,1,5,3,110005,2,1,3,0,2,4,0,0,0,0,0,1,2,2,225,1,0,0,4,0,0,0
1692,6034599,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,003-S Raja Garden,,,1,3,1,5,3,110027,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,32,27,5,1,0,0
1693,3896691,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,061-N Haiderpur,,,1,3,1,5,3,110034,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,15,8,6,5,0,0
1694,1647128,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,001-N Narela,,,1,2,1,5,3,110040,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,13,0,0,0,0
1695,8905785,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,028-N Rithala,,,1,2,1,5,3,110085,2,1,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,44,0,1,0,0
1696,6276439,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,043-E Gautam Puri,,,1,1,1,5,3,110053,2,1,3,0,2,4,19,0,0,0,0,1,2,2,224,1,0,0,18,0,0,0
1697,7433470,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,026-E Kanti Nagar,,,1,3,1,5,3,110051,2,2,3,0,2,4,19,0,0,0,0,1,1,2,222,1,22,20,1,1,0,0
1698,8539264,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,095-N East Patel Nagar,,,1,1,1,5,3,110008,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,10,0,0,0
1699,4922057,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,024-N Rohini-A,,,1,3,1,5,3,110089,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,36,28,2,0,0,0
1700,8516882,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,013-E Kishan Kunj,,,1,3,1,5,3,110092,2,2,3,0,2,18,19,0,0,0,0,1,1,2,225,1,13,17,1,0,0,0
1701,7856767,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,MADANPUR KHADAR WEST,,,1,1,1,5,3,110076,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,6,0,0,0
1702,1530715,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,003-N Alipur,,,1,3,1,5,5,110036,2,2,3,0,2,19,0,0,0,0,0,1,2,9,210,1,24,17,0,1,0,0
1703,8511445,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,087-N Bazar Sita Ram,,,2,3,1,8,4,110006,2,2,3,0,1,4,0,0,0,0,0,1,2,2,223,1,0,0,1,0,0,0
1704,4022947,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,SAINIK ENCLAVE,,,3,3,1,12,5,110059,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,14,17,1,0,0,0
1705,4609098,DELHI,SOUTH WEST B-II,2,,,,,10,3,9,12,1,110072,2,2,1,2,2,19,4,0,0,2,2,1,9,9,220,1,0,0,0,0,0,0
1706,6455912,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,031-N Pooth Khurd,,,3,2,1,12,1,110042,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,34,0,0,0,0
1707,3629920,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,DALLUPURA,,,5,2,6,12,1,110096,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
1708,5644365,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,041-S Gopal Nagar,,,6,3,1,10,5,110043,2,2,3,0,2,19,0,0,0,1,0,1,1,9,220,1,47,29,8,11,0,0
1709,3542439,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,084-N Chandni Chowk,,,3,2,1,12,4,110054,2,2,3,0,1,19,0,0,0,1,1,1,2,2,226,1,0,49,0,1,0,0
1710,3664518,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,076-N Sangam Park,,,1,1,1,5,3,110033,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,5,0,11,0
1711,3983246,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,076-N Sangam Park,,,1,2,1,5,3,110033,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,14,0,0,0,0
1712,6661335,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,037-E Ram Nagar,,,1,1,1,5,3,110032,2,1,3,0,2,4,0,0,0,0,0,1,2,2,214,1,0,0,23,0,0,0
1713,4810364,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,002-N Bakhtawarpur,,,1,2,1,5,3,110040,2,2,3,0,2,4,0,0,0,0,0,1,1,2,223,1,0,22,0,0,0,0
1714,9685949,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,018-E Anand Vihar,,,1,2,1,5,3,110092,2,2,3,0,2,4,19,0,0,0,0,1,1,2,224,1,0,15,0,0,0,0
1715,2516972,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,1,1,1,5,3,110073,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,13,0,0,0,0,0
1716,6782725,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,099-S Om Vihar,,,1,2,1,5,3,110044,2,2,3,0,2,4,19,0,0,0,0,1,1,2,219,1,0,29,0,0,0,0
1717,9180000,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,041-E Chauhan Banger,,,1,1,1,5,3,110053,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,0,0,0,0
1718,5678352,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,075-S Tigri,,,1,1,1,5,3,110062,2,1,3,0,2,19,4,0,0,0,0,1,2,2,220,1,0,0,30,0,0,0
1719,7360236,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,040-S Ghuman Hera,,,1,3,1,5,3,110043,2,2,3,0,2,4,0,0,0,0,0,1,2,2,222,1,1,1,0,0,0,0
1720,2505260,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,047-E Braham Puri,,,1,3,1,5,5,110053,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,19,12,0,0
1721,6457102,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,045-E Yamuna Vihar,,,2,3,1,8,5,110053,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,6,1,46,33,0,0
1722,9855735,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,064-N Pitampura,,,2,3,1,8,5,110088,2,2,3,0,2,19,0,0,0,0,0,1,1,9,229,1,6,6,1,0,0,0
1723,4478894,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,SAINIK ENCLAVE,,,6,3,1,10,5,110059,2,2,3,0,2,19,0,0,0,1,0,1,1,9,220,1,35,27,0,0,0,0
1724,6687124,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,024-N Rohini-A,,,3,3,1,12,5,110089,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,31,35,7,7,0,0
1725,6561744,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,029-S Bindapur,,,5,2,6,12,1,110059,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
1726,4599260,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,038-S Dwarka-B,,,3,3,1,12,5,110075,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,41,31,8,6,0,0
1727,9800448,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,029-E Vivek Vihar,,,3,3,1,12,5,110095,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,91,74,16,15,0,0
1728,9426261,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,062-E Sadatpur,,,3,3,1,12,5,110094,2,2,3,0,2,19,0,0,0,1,1,1,1,9,242,1,60,47,0,0,0,0
1729,8121582,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,046-S Raj Nagar,,,3,3,1,12,5,110045,2,2,3,0,2,19,0,0,0,1,1,1,2,9,220,1,46,31,0,1,0,0
1730,6734611,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,3,3,1,12,5,110021,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,51,30,10,7,0,0
1731,7707435,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,HARI NAGAR-A,,,5,1,6,12,1,110058,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
1732,3599513,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,RAM PURA,,,5,3,6,12,1,110035,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
1733,2094236,DELHI,SOUTH EAST,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,3,3,1,12,1,110003,2,2,3,0,2,4,19,0,0,1,1,1,1,1,220,1,18,16,0,0,2,0
1734,7990982,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,028-S Uttam Nagar,,,7,3,6,10,1,110059,2,2,3,0,2,4,19,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0
1735,2371169,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,001-E Mayur Vihar Phase-I,,,1,3,1,5,3,110091,2,2,3,0,2,4,19,0,0,0,0,1,1,2,218,1,24,29,1,1,0,0
1736,7924337,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,050-E Babarpur,,,1,3,1,5,5,110032,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,0,1,0,0
1737,1852719,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,043-E Gautam Puri,,,1,3,1,5,5,110053,2,2,3,0,2,19,0,0,0,0,0,1,2,9,210,1,0,0,5,0,0,0
1738,9952992,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,039-E Welcome Colony,,,1,3,1,5,5,110032,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,0,0,0,1
1739,2195630,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,040-S Ghuman Hera,,,2,3,1,8,5,110073,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,4,3,0,0,0,0
1740,6751263,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,KONDLI,,,1,3,1,5,5,110096,2,2,3,0,2,19,0,0,0,0,0,1,2,9,250,1,0,0,2,1,9,4
1741,5601821,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,038-S Dwarka-B,,,1,3,1,5,5,110075,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,7,9,10,4,0,0
1742,2579136,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,MADANPUR KHADAR WEST,,,1,3,1,5,5,110076,2,2,3,0,2,19,0,0,0,0,0,1,2,9,215,1,6,6,64,38,0,0
1743,1027303,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,022-E Anarkali,,,1,3,1,5,5,110051,2,2,3,0,2,19,0,0,0,0,0,1,1,9,200,1,19,19,1,1,0,0
1744,1683187,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,044-E Bhajan Pura,,,1,3,1,5,5,110053,2,2,3,0,2,19,4,0,0,0,0,1,2,9,228,1,0,0,7,6,0,0
1745,7605366,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,084-N Chandni Chowk,,,1,3,1,5,4,110006,2,2,3,0,2,4,0,0,0,0,0,1,2,2,223,1,0,0,0,0,0,0
1746,8329138,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,034-N Rohini D,,,1,3,1,5,5,110086,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,1,0,0,0
1747,7737086,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,MUBARAK PUR DABAS,,,1,3,1,5,5,110086,2,2,3,0,2,4,0,0,0,0,0,1,1,9,210,1,23,19,2,0,0,0
1748,2212181,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,064-E Sri Ram Colony,,,1,1,1,5,3,110094,2,2,3,0,2,4,0,0,0,0,0,1,2,2,222,1,0,0,0,0,0,0
1749,9198099,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,029-S Bindapur,,,1,1,1,5,3,110059,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,21,0,0,0
1750,7720340,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,056-N Mangol Puri-C,,,1,3,1,5,3,110083,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,12,20,0,0,0,0
1751,2286869,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,SHASTRI PARK,,,1,3,1,5,4,110031,2,2,3,0,2,4,0,0,0,0,0,1,2,2,222,1,0,0,0,0,0,0
1752,5470006,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,024-E Geeta Colony,,,4,2,6,8,4,110031,2,2,3,0,2,4,0,0,0,0,0,1,9,9,220,1,0,0,0,0,0,0
1753,6018204,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,052-E Joharipur,,,2,3,1,8,5,110094,2,2,3,0,2,19,0,0,0,0,0,1,2,9,230,1,0,0,0,0,0,0
1754,7579041,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,SHASTRI PARK,,,2,3,1,8,5,110053,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,1,33,29,0,0
1755,9110859,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,024-N Rohini-A,,,2,3,1,8,5,110085,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,29,17,44,22,0,0
1756,4256706,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,026-S Mohan Garden-North,,,6,3,1,10,5,110059,2,2,3,0,2,19,0,0,0,1,0,1,1,9,224,1,66,63,1,0,0,0
1757,7928051,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,013-S Tilak Nagar,,,6,3,1,10,5,110018,2,2,3,0,1,19,0,0,0,1,0,1,1,9,223,1,44,40,16,8,0,0
1758,8587610,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,035-N Kanjhawala,,,5,1,6,12,4,110081,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
1759,9345408,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,3,3,1,12,5,110001,2,2,3,0,1,19,0,0,0,1,1,1,1,9,220,1,61,28,6,7,0,0
1760,6612280,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,MADANPUR KHADAR WEST,,,3,3,1,12,5,110076,2,2,3,0,2,19,0,0,0,1,1,1,1,9,220,1,53,39,4,2,0,0
1761,6785958,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,090-N Ballimaran,,,3,2,1,12,1,110006,2,1,3,0,2,18,19,0,0,1,1,1,1,2,220,1,0,78,0,7,0,0
1762,7822099,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,051-E Janta Colony,,,5,1,6,12,1,110032,2,1,3,0,2,4,19,0,0,2,1,1,9,9,220,1,0,0,0,0,0,0
1763,6569053,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,064-N Pitampura,,,3,3,1,12,1,110034,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,17,11,1,0,0,0
1764,5860531,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,013-E Kishan Kunj,,,5,1,6,12,1,110092,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0
